nClusters,dist,PCA,nTopics,silhouetteValue,Acc_FirtsPartyWinner,Acc_IssueArea
7,3.9026804525358023,17,27,0.07283095411188999,0.3390856796851347,0.11625794732061762
8,3.7769046829402475,17,27,0.06650605305074554,0.30366333636088405,0.05782621858916137
9,3.6106991498597676,17,27,0.09174860342879583,0.2394792612776264,0.08507417499243113
10,3.453394834534082,17,27,0.1022451812899917,0.2394792612776264,0.08477141992128367
11,3.4191608164641356,17,27,0.11591046866348478,0.2394792612776264,0.098698153194066
12,3.407877602759104,17,27,0.09400166406057547,0.08628519527702089,0.13896457765667575
13,3.2437703602277224,17,27,0.10828707932762742,0.08628519527702089,0.1386618225855283
14,3.214635422007158,17,27,0.10776199198825223,0.08598244020587345,0.13835906751438087
15,3.210051278354319,17,27,0.14466298143832354,0.08598244020587345,0.10384498940357251
16,3.1528465687922966,17,27,0.1482252591186031,0.08598244020587345,0.10384498940357251
17,3.1377390232309814,17,27,0.15940022810783855,0.07145019679079624,0.09415682712685437
18,3.126745495427258,17,27,0.16858793757207122,0.07145019679079624,0.09415682712685437
19,3.0978931442862967,17,27,0.1914772326009798,0.07145019679079624,0.08810172570390554
2,4.953331904874418,22,27,0.03699654221104046,0.5525280048440812,0.12079927338782924
3,4.612757683695032,22,27,0.03509612887255493,0.45837117771722674,0.07629427792915532
4,4.472374342271574,22,27,0.04034485362500299,0.45746291250378446,0.08265213442325159
5,4.16968102914922,22,27,0.06774769311449716,0.19679079624583712,0.0971843778383288
6,4.060031055019043,22,27,0.08041742323270822,0.11777172267635483,0.0747805025734181
7,3.98488359192276,22,27,0.09140330475846542,0.11777172267635483,0.06963366636391159
8,3.957216946297315,22,27,0.09195105234100798,0.10778080532848926,0.0675143808658795
9,3.9344065112294624,22,27,0.0947139212227655,0.06872540115046927,0.09930366333636088
10,3.933516763494623,22,27,0.10378847805090657,0.06872540115046927,0.09627611262488647
11,3.9170978711908573,22,27,0.10991075727578682,0.06872540115046927,0.09445958219800181
12,3.8248594333069157,22,27,0.11452328974811464,0.05570693309112928,0.12079927338782924
13,3.7220034076387343,22,27,0.12779956384290228,0.05570693309112928,0.12201029367241902
14,3.5934743418133523,22,27,0.1313371950449988,0.04904632152588556,0.09234029669996972
15,3.5597931883461733,22,27,0.14319856098315398,0.04844081138359067,0.08719346049046321
16,3.476426560385621,22,27,0.14705851121996608,0.04844081138359067,0.056917953375719046
17,3.3725693536870076,22,27,0.15559089091157213,0.04844081138359067,0.0566151983045716
18,3.363680538909925,22,27,0.15976738020355727,0.04844081138359067,0.0566151983045716
19,3.3586102085825673,22,27,0.15018328532324368,0.04844081138359067,0.05267938237965486
2,5.000974551985376,27,27,0.07238798824287555,0.4305177111716621,0.15410233121404784
3,4.658245448142943,27,27,0.043065801624212446,0.38268240993036634,0.11898274296094459
4,4.4768869283642845,27,27,0.05039373907054732,0.19709355131698456,0.11262488646684832
5,4.217445602104897,27,27,0.06327242055824982,0.19709355131698456,0.10142294883439297
6,4.107078427722145,27,27,0.07497304986614749,0.12382682409930366,0.13018468059339994
7,4.076612566165378,27,27,0.07439665523431203,0.12382682409930366,0.0768997880714502
8,3.988109375549761,27,27,0.0879530090948883,0.12382682409930366,0.10384498940357251
9,3.979456897139836,27,27,0.08883640194019543,0.12382682409930366,0.14744171964880412
10,3.814966843623409,27,27,0.09743472731229898,0.12382682409930366,0.14744171964880412
11,3.7337026553963,27,27,0.1085775246081126,0.10354223433242507,0.08567968513472601
12,3.675950700591786,27,27,0.10874355919913709,0.10354223433242507,0.07871631849833485
13,3.6447385344892376,27,27,0.11499252213415208,0.10354223433242507,0.05722070844686648
14,3.6251692490535032,27,27,0.12672886760397192,0.10354223433242507,0.056917953375719046
15,3.605576219514083,27,27,0.13156345646944456,0.06418407508325764,0.05146836209506509
16,3.5898553746393205,27,27,0.1259979013930288,0.06418407508325764,0.045413260672116255
17,3.458488989765365,27,27,0.13528992581978783,0.046624280956706024,0.04389948531637905
18,3.4047653746737527,27,27,0.15484266024475615,0.046624280956706024,0.04329397517408417
19,3.395506875064487,27,27,0.14597437549075995,0.046624280956706024,0.042991220102936725
2,1.620222293361917,2,32,0.5380487218942432,0.6064184075083258,0.051771117166212535
3,1.3947310384654084,2,32,0.521619767764639,0.5676657584014533,0.05207387223735998
4,0.9479991993680328,2,32,0.4007303335704021,0.4529215864365728,0.05086285195277021
5,0.9421336770847976,2,32,0.32230929080249104,0.4520133212231305,0.05994550408719346
6,0.9318976846892661,2,32,0.2858267563730681,0.43778383287920075,0.06206478958522555
7,0.7003648734612355,2,32,0.3962050534757773,0.3442325158946412,0.05479866787768695
8,0.6907913275481964,2,32,0.40909238153391225,0.3442325158946412,0.07508325764456554
9,0.6099611479856604,2,32,0.4063819294730543,0.3442325158946412,0.07447774750227067
10,0.580274757787465,2,32,0.3796941875824849,0.33787465940054495,0.06902815622161672
11,0.5612622017641927,2,32,0.41697412506985443,0.24038752649106873,0.06478958522555253
12,0.5498751098283927,2,32,0.39878016640384556,0.24038752649106873,0.05328489252194974
13,0.5477552567209638,2,32,0.39782409086480697,0.23978201634877383,0.07659703300030275
14,0.5230140386202073,2,32,0.39798128993655774,0.23978201634877383,0.07356948228882834
15,0.4937303012193705,2,32,0.40764672831327264,0.23978201634877383,0.07387223735997578
16,0.4766754335711537,2,32,0.41370545591775204,0.23978201634877383,0.0711474417196488
17,0.4560923711583491,2,32,0.40834616078208696,0.23978201634877383,0.07054193157735392
18,0.4351592945618614,2,32,0.40909879370727054,0.23978201634877383,0.06993642143505904
19,0.42864267617249685,2,32,0.40350687313115224,0.23978201634877383,0.06963366636391159
2,2.7650987756461114,7,32,0.20572895261374707,0.5543445352709658,0.07508325764456554
3,2.6040159298747474,7,32,0.2044200253130686,0.5237662730850742,0.07568876778686043
4,2.5425840883610658,7,32,0.2708256400729699,0.4347562821677263,0.061762034514078114
5,2.499820865789599,7,32,0.23008591959499497,0.2582500756887678,0.12655161973963064
6,2.1735821781034437,7,32,0.22360152930094462,0.2431123221313957,0.1459279442930669
7,2.1486152950413953,7,32,0.259444024150439,0.2431123221313957,0.14713896457765668
8,2.041217743671758,7,32,0.25996078356453556,0.2198001816530427,0.15016651528913108
9,1.9688361367357696,7,32,0.26825878354964056,0.20557069330911293,0.14986376021798364
10,1.8287014099122245,7,32,0.27174487006340003,0.16530426884650318,0.17953375719043294
11,1.8170124486081327,7,32,0.2656429479816136,0.16530426884650318,0.1980018165304269
12,1.7369473458849134,7,32,0.2539680466808303,0.16530426884650318,0.18891916439600362
13,1.7348790088309725,7,32,0.2450933464812726,0.16530426884650318,0.18044202240387527
14,1.635001614089964,7,32,0.24018968206851105,0.16530426884650318,0.1486527399333939
15,1.587056381401485,7,32,0.23582801063585043,0.15622161671207993,0.148047229791099
16,1.5592613796742825,7,32,0.23515583066628787,0.15622161671207993,0.148047229791099
17,1.5364138390837323,7,32,0.23168162157780914,0.15622161671207993,0.14471692400847713
18,1.5361819453671615,7,32,0.2056813541947767,0.14925825007568877,0.14350590372388738
19,1.501836096193385,7,32,0.2092571472061669,0.14350590372388738,0.14350590372388738
2,3.8007392999938205,12,32,0.03693811823005271,0.4072055706933091,0.14350590372388738
3,3.4627424682006014,12,32,0.06557895397745894,0.28337874659400547,0.09173478655767484
4,3.2215169007662343,12,32,0.07285896405833338,0.2815622161671208,0.0971843778383288
5,3.134755157615165,12,32,0.03145690511873578,0.2815622161671208,0.08810172570390554
6,3.074083204907839,12,32,0.04117864329247024,0.26248864668483196,0.08900999091734786
7,3.0052756083333354,12,32,0.054137951346972524,0.26218589161368455,0.17499243112322133
8,2.999834639778571,12,32,0.07590115739687582,0.26218589161368455,0.1537995761429004
9,2.936011209245954,12,32,0.09649171520268196,0.26218589161368455,0.1256433545261883
10,2.9066545066085565,12,32,0.12755719577441327,0.21737814108386316,0.13321223130487436
11,2.8031502500734002,12,32,0.13288521812001738,0.20405691795337572,0.13109294580684228
12,2.7419111443356696,12,32,0.1657642017546924,0.13321223130487436,0.09990917347865577
13,2.5541714142035,12,32,0.16165732877621009,0.13321223130487436,0.09990917347865577
14,2.44114293876374,12,32,0.1610379112641831,0.08719346049046321,0.09657886769603391
15,2.4310419418722855,12,32,0.15588448153933784,0.08719346049046321,0.09657886769603391
16,2.4128905226941924,12,32,0.1481571909146258,0.08719346049046321,0.09476233726914926
17,2.4108791612709455,12,32,0.13744038859364396,0.08719346049046321,0.09445958219800181
18,2.3644272815836405,12,32,0.1294477687887876,0.08719346049046321,0.09415682712685437
19,2.348892999537651,12,32,0.17143840833582855,0.08719346049046321,0.08840448077505299
2,4.4397121560536705,17,32,0.05558855504638722,0.4368755676657584,0.12473508931274599
3,4.2201181874020195,17,32,0.0571117949577028,0.394792612776264,0.10354223433242507
4,4.165253291851371,17,32,0.05897127902420629,0.3418104753254617,0.1095973357553739
5,4.019259436418174,17,32,0.07739499566079258,0.3085074174992431,0.174084165909779
6,3.9484717471995983,17,32,0.07068112311724639,0.3085074174992431,0.174084165909779
7,3.8026618062369324,17,32,0.0737507342572719,0.3085074174992431,0.10687254011504693
8,3.6034794855768046,17,32,0.08290746775904943,0.27126854374810777,0.10929458068422646
9,3.547267402718436,17,32,0.08183910833295321,0.27126854374810777,0.11837723281864972
10,3.515715619214952,17,32,0.09550684131807044,0.27126854374810777,0.11837723281864972
11,3.4717053268207527,17,32,0.0648501506274914,0.135028761731759,0.06478958522555253
12,3.277848883376103,17,32,0.07460672056524387,0.135028761731759,0.06448683015440508
13,3.274329733871322,17,32,0.08175372616926557,0.135028761731759,0.0653950953678474
14,3.169738868766199,17,32,0.09535997711963212,0.07054193157735392,0.11534968210717529
15,3.133319320524154,17,32,0.0999758641170257,0.07054193157735392,0.11232213139570088
16,3.0918854015801918,17,32,0.1347726129129618,0.07054193157735392,0.11565243717832274
17,3.0874602535562676,17,32,0.14057940797812962,0.07054193157735392,0.11565243717832274
18,3.076197030532171,17,32,0.15562507527524674,0.07054193157735392,0.10626702997275204
19,3.0521767057000693,17,32,0.14910109046593242,0.055404178019981834,0.06993642143505904
2,4.765732712901655,22,32,0.022574200861907992,0.6151983045716016,0.0675143808658795
3,4.482874290814413,22,32,0.029441861603905106,0.34150772025431425,0.13926733272782318
4,4.279868734547552,22,32,0.01882503390765673,0.13957008779897062,0.09022101120193764
5,4.263930217848571,22,32,0.0486864935195359,0.13896457765667575,0.0841659097789888
6,4.10663850479948,22,32,0.04977144461925377,0.13896457765667575,0.06842264607932183
7,4.085296083238342,22,32,0.0557741839799397,0.11746896760520739,0.06660611565243718
8,4.075701915753773,22,32,0.04356004202261681,0.0841659097789888,0.06327580986981532
9,3.958251870879025,22,32,0.05898165390749971,0.0841659097789888,0.056917953375719046
10,3.86614120849468,22,32,0.06923812699264321,0.0841659097789888,0.05782621858916137
11,3.69777375394313,22,32,0.07473389271301804,0.0841659097789888,0.05782621858916137
12,3.6397467206719147,22,32,0.07796596332960222,0.07175295186194369,0.052982137450802304
13,3.5960941884848148,22,32,0.08800154672053462,0.07175295186194369,0.05267938237965486
14,3.5945999313095056,22,32,0.07814124063011751,0.07175295186194369,0.05631244323342416
15,3.5200368147559424,22,32,0.08656458718815778,0.07175295186194369,0.046624280956706024
16,3.4331266006381576,22,32,0.08241429720552092,0.04904632152588556,0.04450499545867393
17,3.4130014587045387,22,32,0.06982648907615209,0.04904632152588556,0.04268846503178928
18,3.3957042650813034,22,32,0.07690673718079054,0.04904632152588556,0.04268846503178928
19,3.38911640091312,22,32,0.08935352932417578,0.04904632152588556,0.032394792612776266
2,5.065555868823565,27,32,0.02638133036148737,0.6036936118679987,0.054193157735392065
3,4.768224911084371,27,32,0.024595129290349255,0.4892521949742658,0.0711474417196488
4,4.4749503425675545,27,32,0.020807859771271146,0.4244626097487133,0.07599152285800786
5,4.385037726437209,27,32,0.020455404303878332,0.42355434453527097,0.10172570390554042
6,4.368747769562347,27,32,0.024045400314375107,0.3984256736300333,0.07599152285800786
7,4.223046541963242,27,32,0.04044715250938105,0.3490765970330003,0.07417499243112322
8,4.197327953611133,27,32,0.045398307673227466,0.3490765970330003,0.07811080835603997
9,4.152182633920168,27,32,0.06731114850849768,0.19285498032092038,0.11989100817438691
10,4.0956433181887,27,32,0.06588353862363229,0.19285498032092038,0.09778988798062367
11,4.008486234209782,27,32,0.07105692932578712,0.16076294277929154,0.06660611565243718
12,4.003977300316384,27,32,0.07009932397296505,0.16076294277929154,0.06630336058128973
13,3.9527859951653306,27,32,0.07239014485269932,0.16076294277929154,0.07629427792915532
14,3.910554596804105,27,32,0.07760408878286208,0.14562518922191947,0.07387223735997578
15,3.814452315262925,27,32,0.06789068617485194,0.14562518922191947,0.07387223735997578
16,3.7758744384208125,27,32,0.07093961054065986,0.14562518922191947,0.07356948228882834
17,3.761821699313416,27,32,0.07473069381586035,0.14562518922191947,0.07054193157735392
18,3.7486222231415876,27,32,0.08103454393992553,0.07023917650620648,0.049954586739327886
19,3.7174815530738226,27,32,0.09230764823825198,0.07023917650620648,0.049954586739327886
2,5.182645979227828,32,32,0.050223910146219006,0.37359975779594307,0.1668180442022404
3,4.897509320186412,32,32,0.023332442409917387,0.10354223433242507,0.06418407508325764
4,4.627956952198196,32,32,0.03074025798964085,0.10323947926127762,0.08083560399636694
5,4.462136063668443,32,32,0.024182676476367765,0.08265213442325159,0.0681198910081744
6,4.406139768733606,32,32,0.0502685676015797,0.08113835906751438,0.06781713593702694
7,4.374119938254193,32,32,0.04860961997730527,0.062367544656372995,0.07356948228882834
8,4.280062791124071,32,32,0.04900657989491934,0.062367544656372995,0.09445958219800181
9,4.191947853180717,32,32,0.058161635792696,0.062367544656372995,0.07962458371177718
10,4.172257560316278,32,32,0.05981799803411419,0.04511050560096882,0.07811080835603997
11,4.14883769733424,32,32,0.06627843370963087,0.04511050560096882,0.1444141689373297
12,4.089334817308255,32,32,0.0667296528410303,0.04511050560096882,0.14411141386618226
13,4.030896820590713,32,32,0.06951522009403042,0.04511050560096882,0.13533151680290645
14,4.0168930995631325,32,32,0.06807425950261284,0.042991220102936725,0.09839539812291856
15,3.882063374566957,32,32,0.07038340048479977,0.042991220102936725,0.09688162276718135
16,3.8365387979723073,32,32,0.06700979565197535,0.042991220102936725,0.09567060248259159
17,3.7893614630204624,32,32,0.07843196046663747,0.042991220102936725,0.09567060248259159
18,3.728933998300568,32,32,0.0797772029091567,0.042991220102936725,0.0950650923402967
19,3.723505197301461,32,32,0.08602304788660864,0.042991220102936725,0.052982137450802304
2,1.4218821435182762,2,37,0.5379157446574945,0.3854072055706933,0.14895549500454133
3,1.0834688742820884,2,37,0.5633849120623757,0.33242506811989103,0.13018468059339994
4,0.9836322465971663,2,37,0.5204852286892272,0.33242506811989103,0.12957917045110506
5,0.8186664822024458,2,37,0.47210848145324813,0.28610354223433243,0.13381774144716924
6,0.7340434894434897,2,37,0.39554735961749077,0.17741447169240085,0.09960641840750832
7,0.712556946207973,2,37,0.39559549855631054,0.17741447169240085,0.10051468362095065
8,0.5995518165830171,2,37,0.3920375084965663,0.17741447169240085,0.10414774447471996
9,0.5970643901711266,2,37,0.3792671503043054,0.17741447169240085,0.10384498940357251
10,0.5672014473141895,2,37,0.38292268082211117,0.17014834998486225,0.10323947926127762
11,0.5367507705236694,2,37,0.35152644213874007,0.10414774447471996,0.07901907356948229
12,0.4575003164008354,2,37,0.33539657751658875,0.10384498940357251,0.06963366636391159
13,0.44429650227444073,2,37,0.3323498020097358,0.10384498940357251,0.06993642143505904
14,0.4314696982279539,2,37,0.32717450896618333,0.10384498940357251,0.07568876778686043
15,0.41364243780111376,2,37,0.321489232444931,0.10384498940357251,0.06933091129276416
16,0.4081872708988558,2,37,0.3204768367952871,0.08900999091734786,0.0784135634271874
17,0.3970571342444513,2,37,0.3210404555143431,0.08900999091734786,0.0784135634271874
18,0.39566644106975424,2,37,0.31310452446348225,0.08900999091734786,0.0784135634271874
19,0.35832885124731606,2,37,0.31241909930268835,0.08900999091734786,0.0784135634271874
2,3.015924861221287,7,37,0.0736759490912215,0.54556463820769,0.09112927641537996
3,2.8691490403372986,7,37,0.10179531689726551,0.4280956706024826,0.09415682712685437
4,2.744505793622114,7,37,0.11796658265706753,0.4280956706024826,0.09264305177111716
5,2.706271667744553,7,37,0.06803859326411787,0.34726006660611564,0.05722070844686648
6,2.539820963942212,7,37,0.1235497705469256,0.25491976990614595,0.18589161368452922
7,2.473277933882015,7,37,0.15947984745536867,0.2322131395700878,0.11292764153799577
8,2.2957008406984967,7,37,0.19328370759176705,0.2322131395700878,0.11989100817438691
9,2.1941105843315447,7,37,0.216472920886351,0.1880108991825613,0.12170753860127158
10,2.069367713425184,7,37,0.2077428971463453,0.1880108991825613,0.10778080532848926
11,2.040027037720967,7,37,0.19951689883335527,0.18770814411141387,0.10656978504389948
12,1.9212403019686455,7,37,0.19840340752313834,0.18770814411141387,0.1074780502573418
13,1.8559491286108298,7,37,0.20605667841814115,0.0950650923402967,0.13563427187405389
14,1.785023504813412,7,37,0.19677782800998614,0.0950650923402967,0.1335149863760218
15,1.7641469173184228,7,37,0.20247504877868708,0.0950650923402967,0.13048743566454737
16,1.6980364030224828,7,37,0.19697593567203323,0.07296397214653345,0.1226158038147139
17,1.6846659541327986,7,37,0.1966674408093598,0.07296397214653345,0.1226158038147139
18,1.6527360537562332,7,37,0.20522672729563285,0.07296397214653345,0.08658795034816834
19,1.6272813491499065,7,37,0.20437101533501362,0.07296397214653345,0.06842264607932183
2,3.809947262621666,12,37,0.01887056204547508,0.5525280048440812,0.098698153194066
3,3.627915209422365,12,37,0.0448539633963797,0.4029669996972449,0.054193157735392065
4,3.2681336813208595,12,37,0.07837416932173859,0.2764153799576143,0.09324856191341205
5,3.208867342956105,12,37,0.09791607608630523,0.2764153799576143,0.18104753254617015
6,3.154917225326124,12,37,0.1335778763251705,0.22040569179533756,0.10263396911898275
7,3.0915582708881346,12,37,0.1307246665309726,0.22040569179533756,0.10263396911898275
8,3.008637124765141,12,37,0.11769215386394824,0.22040569179533756,0.09688162276718135
9,2.99057227780912,12,37,0.1466154100219664,0.184377838328792,0.11292764153799577
10,2.8797221264321675,12,37,0.15367620640214752,0.18407508325764457,0.09657886769603391
11,2.8511224812905476,12,37,0.1702601095163965,0.12867090523766272,0.10929458068422646
12,2.84973232565183,12,37,0.2020591463071224,0.12867090523766272,0.11716621253405994
13,2.6412318811043263,12,37,0.20589986804665372,0.12867090523766272,0.08113835906751438
14,2.5629119080533944,12,37,0.2223256639019804,0.12867090523766272,0.08113835906751438
15,2.4786481869288663,12,37,0.21663700588619103,0.12867090523766272,0.08144111413866183
16,2.457094982222919,12,37,0.20959180114165932,0.12867090523766272,0.07508325764456554
17,2.4306170818604214,12,37,0.20039050428786517,0.1226158038147139,0.07417499243112322
18,2.4291153752245553,12,37,0.2006719139081486,0.1226158038147139,0.07296397214653345
19,2.4021732640902336,12,37,0.18894434609066507,0.1226158038147139,0.07296397214653345
2,4.100387073087623,17,37,0.03458811186168162,0.5198304571601574,0.10475325461701483
3,3.9540277588112387,17,37,0.05198084074624601,0.3263699666969422,0.049954586739327886
4,3.6874219063246394,17,37,0.030195903839151356,0.3260672116257947,0.053587647593097185
5,3.5589275943887064,17,37,0.05355900089935027,0.2939751740841659,0.1335149863760218
6,3.5303488354934665,17,37,0.05652922746118424,0.2939751740841659,0.13381774144716924
7,3.4804058386857863,17,37,0.08959356639580386,0.18377232818649714,0.1307901907356948
8,3.353174527394901,17,37,0.06392453040866107,0.18377232818649714,0.08477141992128367
9,3.343461293193524,17,37,0.07626261976502198,0.18346957311534967,0.08477141992128367
10,3.3030492749010407,17,37,0.10353077678667573,0.13048743566454737,0.0711474417196488
11,3.195668876405305,17,37,0.11869969818522505,0.13048743566454737,0.05328489252194974
12,3.1802535928955895,17,37,0.13113567866254813,0.12170753860127158,0.04511050560096882
13,3.1635488648344383,17,37,0.1250433851433504,0.12170753860127158,0.04268846503178928
14,3.1548389613675067,17,37,0.13146542260614805,0.12170753860127158,0.04268846503178928
15,3.0063555475189108,17,37,0.1612672577994676,0.12170753860127158,0.03451407811080836
16,2.9820393358608,17,37,0.15923686892772776,0.12170753860127158,0.031183772328186497
17,2.9458369029772293,17,37,0.17845278534474354,0.12170753860127158,0.031183772328186497
18,2.930465254561713,17,37,0.17446588671192415,0.12170753860127158,0.027550711474417195
19,2.898752332740833,17,37,0.1655858201663021,0.11625794732061762,0.026945201332122314
2,4.939415272011811,22,37,0.05777587106236095,0.613381774144717,0.0784135634271874
3,4.518777248965358,22,37,0.031201533250006366,0.5504087193460491,0.04753254617014835
4,4.284783100314215,22,37,0.04926506175532934,0.4069028156221617,0.08658795034816834
5,4.212400394507991,22,37,0.04584708470068412,0.2691492582500757,0.09385407205570694
6,4.064763025519855,22,37,0.05109363427493845,0.2691492582500757,0.07568876778686043
7,4.023821464486748,22,37,0.05422357246003898,0.2691492582500757,0.06963366636391159
8,3.943455955200249,22,37,0.06496076466138635,0.19618528610354224,0.07145019679079624
9,3.931024003956303,22,37,0.06753147573279543,0.19618528610354224,0.13321223130487436
10,3.8253408840027943,22,37,0.0827188014438619,0.19618528610354224,0.11989100817438691
11,3.719026957329456,22,37,0.05724623886110687,0.16439600363306087,0.08083560399636694
12,3.718409795544942,22,37,0.07908040583741036,0.16439600363306087,0.08234937935210415
13,3.7174813073976525,22,37,0.08092910897414854,0.16439600363306087,0.08537693006357856
14,3.632683371635762,22,37,0.08192171231142013,0.16439600363306087,0.08477141992128367
15,3.5974008343632895,22,37,0.09638155620630375,0.16439600363306087,0.08295488949439903
16,3.5855597646329604,22,37,0.1054522040883731,0.16439600363306087,0.07023917650620648
17,3.5582388442403685,22,37,0.10976428799675894,0.16439600363306087,0.06933091129276416
18,3.5553631812887034,22,37,0.12316419864833955,0.1516802906448683,0.056917953375719046
19,3.4226498247954384,22,37,0.12469137712981636,0.1516802906448683,0.056917953375719046
2,5.15066061442245,27,37,0.01759835277775031,0.5749318801089919,0.09597335755373902
3,4.89876949704047,27,37,0.025208266924847948,0.4335452618831365,0.06297305479866788
4,4.6477646248985245,27,37,0.005495185353325195,0.4317287314562519,0.07750529821374508
5,4.398520153231349,27,37,0.009390954207423264,0.43142597638510444,0.0820466242809567
6,4.396372853839312,27,37,3.436390202277169e-05,0.43142597638510444,0.07266121707538602
7,4.241277724328311,27,37,0.02042114106284152,0.3445352709657887,0.052982137450802304
8,4.230038096830117,27,37,0.041400190950655204,0.30033303057826216,0.05267938237965486
9,4.166982691768224,27,37,0.048678278961283024,0.30033303057826216,0.06418407508325764
10,4.164864243141583,27,37,0.04695935902495426,0.30033303057826216,0.05964274901604602
11,4.121085272811264,27,37,0.04997073776534014,0.30033303057826216,0.05722070844686648
12,4.104587141109488,27,37,0.06912120030533261,0.20829548894943992,0.06842264607932183
13,4.052221935842448,27,37,0.06757717604935956,0.20829548894943992,0.06842264607932183
14,3.975249529135602,27,37,0.07028956431956002,0.20829548894943992,0.0681198910081744
15,3.9400020363193278,27,37,0.07213368034409333,0.20829548894943992,0.06448683015440508
16,3.86028827956218,27,37,0.06846684275081401,0.20829548894943992,0.06327580986981532
17,3.8435470302506634,27,37,0.07725443369953863,0.20829548894943992,0.05752346351801393
18,3.783936784075536,27,37,0.07928637746825674,0.20829548894943992,0.056917953375719046
19,3.7581267724214964,27,37,0.0872939234916729,0.19194671510747804,0.061762034514078114
2,5.292592790049711,32,37,0.027802954452402297,0.5888586133817741,0.08658795034816834
3,5.1670786925244485,32,37,0.02591077094364416,0.5812897366030881,0.08598244020587345
4,4.949929329352955,32,37,0.026911684205352324,0.4825915834090221,0.04874356645473812
5,4.709683100973245,32,37,0.02307948514472545,0.4822888283378747,0.05843172873145625
6,4.499016461491858,32,37,0.019066839102549374,0.48107780805328487,0.0660006055101423
7,4.394575817567364,32,37,0.03531407695294336,0.35603996366939145,0.08295488949439903
8,4.382087815095675,32,37,0.03379142103617432,0.35603996366939145,0.08446866485013624
9,4.228395388793839,32,37,0.04538685977775455,0.22403875264910686,0.09112927641537996
10,4.214071151429691,32,37,0.045366557058443516,0.22403875264910686,0.09112927641537996
11,4.191495297115563,32,37,0.05498011838806809,0.16379049349076596,0.11383590675143809
12,4.184487835665336,32,37,0.05252945763582774,0.16379049349076596,0.1111111111111111
13,4.164942776701833,32,37,0.05467311792228939,0.16379049349076596,0.10778080532848926
14,4.155170193959553,32,37,0.06144016684237066,0.16379049349076596,0.10838631547078413
15,4.139858396987186,32,37,0.06312136934132648,0.16379049349076596,0.10838631547078413
16,4.0425682865770245,32,37,0.07852874587688756,0.16379049349076596,0.08628519527702089
17,3.964553867638354,32,37,0.07432461497503133,0.16379049349076596,0.0841659097789888
18,3.949548682902121,32,37,0.07948083562484909,0.16379049349076596,0.08234937935210415
19,3.9278677146918506,32,37,0.08195437924491872,0.16379049349076596,0.08174386920980926
2,5.300929488966875,37,37,0.039546575999995136,0.6085376930063578,0.08113835906751438
3,5.187414715702798,37,37,0.029254677708226,0.5843172873145626,0.07871631849833485
4,4.832511900564775,37,37,0.032704638691194166,0.44232515894641233,0.07175295186194369
5,4.805812650155431,37,37,0.03438980739052492,0.44232515894641233,0.07568876778686043
6,4.474647098277029,37,37,0.03071013350159556,0.3133514986376022,0.09203754162882229
7,4.45967656885308,37,37,0.03199763773155857,0.3133514986376022,0.07296397214653345
8,4.410239840910751,37,37,0.0511168207855485,0.2531032394792613,0.07417499243112322
9,4.353289672690309,37,37,0.05155066748514716,0.2531032394792613,0.07599152285800786
10,4.213245526553312,37,37,0.05273496345449306,0.2531032394792613,0.08325764456554648
11,4.2070214790937195,37,37,0.05181284705691248,0.2531032394792613,0.08325764456554648
12,4.197065173356133,37,37,0.054616408851872474,0.2531032394792613,0.07175295186194369
13,4.127017496343815,37,37,0.05689689828402352,0.22918558885861337,0.06993642143505904
14,4.060190065869629,37,37,0.04246507888753351,0.18346957311534967,0.07084468664850137
15,4.044066516265065,37,37,0.04209710903702955,0.18346957311534967,0.06872540115046927
16,4.002991190024077,37,37,0.043445272892831635,0.18346957311534967,0.06842264607932183
17,3.977457742157391,37,37,0.05008469982357973,0.18346957311534967,0.06267029972752043
18,3.971785652610082,37,37,0.052120947971156746,0.18346957311534967,0.06267029972752043
19,3.9162285755653476,37,37,0.06760012047948435,0.16288222827732365,0.06357856494096276
2,1.2509922883708748,2,42,0.37543386235848847,0.573720859824402,0.05964274901604602
3,1.0080057308818624,2,42,0.528890377228802,0.43627005752346354,0.06388132001211021
4,0.9164984444368358,2,42,0.5176455143248067,0.42779291553133514,0.0566151983045716
5,0.8465861025116117,2,42,0.4849934536009202,0.42779291553133514,0.08507417499243113
6,0.6449465496627389,2,42,0.4699378832635083,0.42718740538904026,0.10626702997275204
7,0.6400373687438475,2,42,0.39044046853516917,0.3620950650923403,0.06902815622161672
8,0.5611050799915958,2,42,0.3780700844500007,0.36088404480775055,0.06842264607932183
9,0.5545560681992557,2,42,0.3445210151137986,0.36088404480775055,0.06872540115046927
10,0.5453454065289147,2,42,0.36673006716707907,0.34514078110808355,0.14623069936421434
11,0.5344323527259784,2,42,0.35886869255879145,0.34514078110808355,0.14623069936421434
12,0.4889565793084124,2,42,0.3489974623011812,0.34514078110808355,0.1095973357553739
13,0.44312876573982457,2,42,0.3463115031945362,0.34514078110808355,0.1095973357553739
14,0.4266824818531411,2,42,0.31522994745634786,0.34514078110808355,0.09748713290947623
15,0.41231292604139225,2,42,0.31339218824665005,0.34514078110808355,0.09748713290947623
16,0.40776919991395155,2,42,0.338813637890163,0.3227369058431729,0.08386315470784135
17,0.3979373510303441,2,42,0.3379996893356226,0.3227369058431729,0.08386315470784135
18,0.3652844219726723,2,42,0.32890990489088856,0.3227369058431729,0.08295488949439903
